 main 0.6478E+06  0.783  0.103  0.886  0.886  0.000
 main 0.6475E+06  0.782  0.101  0.883  0.884  0.001
 main 0.6491E+06  0.781  0.100  0.881  0.883  0.001
 main 0.6479E+06  0.784  0.101  0.885  0.884  0.001
 main 0.2848E+06  0.794  0.098  0.891  0.891  0.000
 main 0.2847E+06  0.792  0.098  0.890  0.891  0.000
 main 0.2841E+06  0.794  0.096  0.890  0.891  0.000
 main 0.2843E+06  0.795  0.099  0.894  0.891  0.001
 main 0.7347E+05  0.808  0.076  0.884  0.884  0.000
 main 0.7315E+05  0.804  0.077  0.882  0.883  0.001
 main 0.7340E+05  0.805  0.074  0.879  0.882  0.001
 main 0.7304E+05  0.802  0.074  0.875  0.880  0.002
 main 0.7025E+06  0.754  0.018  0.772  0.772  0.000
 main 0.7025E+06  0.750  0.019  0.768  0.770  0.001
 main 0.7029E+06  0.752  0.017  0.769  0.770  0.001
 main 0.7045E+06  0.752  0.018  0.769  0.770  0.001
 main 0.5265E+06  0.771  0.028  0.799  0.799  0.000
 main 0.5259E+06  0.769  0.029  0.798  0.799  0.000
 main 0.5258E+06  0.771  0.028  0.799  0.799  0.000
 main 0.5272E+06  0.768  0.027  0.795  0.798  0.001
 main 0.4653E+06  0.774  0.033  0.808  0.808  0.000
 main 0.4653E+06  0.774  0.032  0.806  0.807  0.001
 main 0.4653E+06  0.772  0.035  0.807  0.807  0.000
 main 0.4640E+06  0.775  0.035  0.810  0.808  0.001
 main 0.4146E+06  0.772  0.035  0.808  0.808  0.000
 main 0.4138E+06  0.775  0.038  0.813  0.810  0.002
 main 0.4148E+06  0.775  0.036  0.811  0.811  0.001
 main 0.4157E+06  0.772  0.038  0.810  0.811  0.001
 main 0.3580E+06  0.775  0.044  0.819  0.819  0.000
 main 0.3590E+06  0.773  0.048  0.821  0.820  0.001
 main 0.3594E+06  0.772  0.044  0.816  0.819  0.001
 main 0.3585E+06  0.773  0.052  0.825  0.820  0.002
 main 0.3223E+06  0.770  0.055  0.825  0.825  0.000
 main 0.3215E+06  0.773  0.053  0.826  0.826  0.000
 main 0.3214E+06  0.771  0.052  0.823  0.825  0.001
 main 0.3207E+06  0.775  0.053  0.828  0.826  0.001
 main 0.2892E+06  0.774  0.065  0.840  0.840  0.000
 main 0.2893E+06  0.776  0.063  0.838  0.839  0.000
 main 0.2888E+06  0.773  0.068  0.841  0.840  0.001
 main 0.2894E+06  0.773  0.058  0.831  0.838  0.002
 main 0.2364E+06  0.775  0.072  0.847  0.847  0.000
 main 0.2356E+06  0.774  0.068  0.843  0.845  0.001
 main 0.2348E+06  0.780  0.075  0.855  0.848  0.003
 main 0.2355E+06  0.775  0.075  0.850  0.849  0.002
 main 0.1588E+06  0.773  0.084  0.857  0.857  0.000
 main 0.1590E+06  0.774  0.082  0.856  0.856  0.001
 main 0.1584E+06  0.779  0.080  0.859  0.857  0.001
 main 0.1586E+06  0.773  0.081  0.853  0.856  0.001
 main 0.9279E+05  0.779  0.093  0.871  0.871  0.000
 main 0.9280E+05  0.776  0.098  0.874  0.873  0.001
 main 0.9308E+05  0.775  0.094  0.870  0.872  0.001
 main 0.9284E+05  0.780  0.090  0.870  0.871  0.001
 main 0.4875E+05  0.781  0.100  0.881  0.881  0.000
 main 0.4880E+05  0.778  0.097  0.875  0.878  0.002
 main 0.4875E+05  0.780  0.099  0.878  0.878  0.001
 main 0.4881E+05  0.780  0.098  0.877  0.878  0.001
 main 0.1327E+05  0.791  0.092  0.883  0.883  0.000
 main 0.1321E+05  0.789  0.098  0.886  0.885  0.001
 main 0.1333E+05  0.790  0.089  0.879  0.883  0.002
 main 0.1326E+05  0.785  0.094  0.879  0.882  0.001
