  0.835  0.003 0.2065E+07  2351.     0.1598E+07  1686.     0.1258E+06  3766.    
  0.833  0.002 0.2062E+07  2341.     0.1597E+07  1684.     0.1203E+06  3210.    
  0.846  0.002 0.9865E+06  1177.     0.7669E+06  847.9     0.6775E+05  1605.    
  0.851  0.003 0.9846E+06  1174.     0.7673E+06  849.1     0.7033E+05  2390.    
  0.847  0.003 0.9858E+06  1176.     0.7673E+06  848.2     0.6797E+05  1789.    
  0.849  0.003 0.9875E+06  1178.     0.7677E+06  849.9     0.7056E+05  2074.    
  0.860  0.003 0.1702E+07  2085.     0.1338E+07  1532.     0.1264E+06  3640.    
  0.863  0.004 0.1703E+07  2086.     0.1337E+07  1528.     0.1325E+06  5011.    
  0.861  0.004 0.1705E+07  2089.     0.1333E+07  1524.     0.1350E+06  4402.    
  0.864  0.004 0.1704E+07  2085.     0.1336E+07  1528.     0.1364E+06  4640.    
  0.870  0.003 0.1849E+07  2273.     0.1452E+07  1663.     0.1553E+06  3870.    
  0.870  0.003 0.1852E+07  2279.     0.1453E+07  1665.     0.1572E+06  4030.    
  0.874  0.005 0.1849E+07  2273.     0.1451E+07  1664.     0.1659E+06  6651.    
  0.865  0.003 0.1857E+07  2285.     0.1452E+07  1664.     0.1544E+06  3546.    
  0.896  0.004 0.1498E+07  1584.     0.1185E+07  1162.     0.1571E+06  4556.    
  0.891  0.004 0.1498E+07  1583.     0.1183E+07  1158.     0.1518E+06  4103.    
  0.893  0.004 0.1498E+07  1581.     0.1184E+07  1159.     0.1533E+06  4074.    
  0.894  0.004 0.1498E+07  1584.     0.1184E+07  1160.     0.1546E+06  4080.    
  0.901  0.003 0.4437E+06  345.2     0.3568E+06  265.3     0.4306E+05  1084.    
  0.904  0.004 0.4435E+06  344.8     0.3572E+06  265.8     0.4355E+05  1159.    
  0.900  0.003 0.4439E+06  344.6     0.3572E+06  265.9     0.4229E+05  1130.    
  0.898  0.003 0.4438E+06  345.1     0.3575E+06  265.6     0.4094E+05  958.1    
  0.891  0.003 0.2469E+06  219.7     0.2003E+06  175.4     0.1980E+05  468.1    
  0.893  0.002 0.2471E+06  219.2     0.2005E+06  175.5     0.2013E+05  427.9    
  0.896  0.003 0.2467E+06  219.3     0.2004E+06  175.5     0.2065E+05  497.3    
  0.892  0.003 0.2473E+06  219.6     0.2003E+06  175.5     0.2026E+05  462.9    
  0.891  0.004 0.1157E+06  233.3     0.9435E+05  192.3      8683.      294.1    
  0.884  0.003 0.1158E+06  234.9     0.9403E+05  189.6      8386.      216.8    
  0.882  0.003 0.1161E+06  237.1     0.9438E+05  191.0      8021.      174.6    
  0.893  0.003 0.1155E+06  234.6     0.9447E+05  189.9      8688.      258.8    
  0.761  0.001 0.6095E+06  605.7     0.4567E+06  475.7      7217.      207.5    
    NaN    NaN 0.6089E+06  605.4     0.4574E+06  475.9            NaN        NaN
  0.763  0.001 0.6084E+06  604.9     0.4572E+06  476.0      7200.      210.7    
    NaN    NaN 0.6081E+06  605.2     0.4566E+06  476.1            NaN        NaN
  0.799  0.001 0.4108E+06  314.2     0.3187E+06  238.9      9722.      200.2    
