  0.891  0.002 0.5542E-04 0.5337E-07 0.4552E-04 0.4454E-07 0.3890E-05 0.7999E-07
  0.891  0.002 0.5537E-04 0.5337E-07 0.4557E-04 0.4461E-07 0.3786E-05 0.7112E-07
  0.897  0.002 0.2926E-04 0.2744E-07 0.2420E-04 0.2298E-07 0.2027E-05 0.3623E-07
  0.898  0.002 0.2932E-04 0.2750E-07 0.2415E-04 0.2293E-07 0.2172E-05 0.4755E-07
  0.899  0.002 0.2934E-04 0.2749E-07 0.2422E-04 0.2295E-07 0.2149E-05 0.4774E-07
  0.903  0.002 0.2927E-04 0.2746E-07 0.2422E-04 0.2297E-07 0.2207E-05 0.4535E-07
  0.903  0.002 0.2417E-04 0.2218E-07 0.1999E-04 0.1850E-07 0.1837E-05 0.3566E-07
  0.906  0.002 0.2417E-04 0.2215E-07 0.2000E-04 0.1850E-07 0.1898E-05 0.3642E-07
  0.905  0.003 0.2416E-04 0.2215E-07 0.1999E-04 0.1853E-07 0.1878E-05 0.4740E-07
  0.904  0.002 0.2414E-04 0.2215E-07 0.1999E-04 0.1851E-07 0.1832E-05 0.3429E-07
  0.910  0.002 0.4656E-05 0.4115E-08 0.3856E-05 0.3429E-08 0.3795E-06 0.7641E-08
  0.914  0.003 0.4652E-05 0.4106E-08 0.3854E-05 0.3429E-08 0.3965E-06 0.9146E-08
  0.908  0.002 0.4655E-05 0.4110E-08 0.3862E-05 0.3440E-08 0.3654E-06 0.6430E-08
  0.912  0.002 0.4655E-05 0.4109E-08 0.3859E-05 0.3435E-08 0.3845E-06 0.7592E-08
  0.911  0.002 0.4050E-05 0.3496E-08 0.3353E-05 0.2921E-08 0.3363E-06 0.5849E-08
  0.911  0.002 0.4048E-05 0.3497E-08 0.3344E-05 0.2919E-08 0.3425E-06 0.7122E-08
  0.913  0.002 0.4054E-05 0.3502E-08 0.3351E-05 0.2915E-08 0.3482E-06 0.6766E-08
  0.913  0.003 0.4049E-05 0.3497E-08 0.3349E-05 0.2918E-08 0.3493E-06 0.7284E-08
  0.917  0.002 0.1601E-05 0.1322E-08 0.1325E-05 0.1105E-08 0.1437E-06 0.2755E-08
  0.920  0.002 0.1599E-05 0.1323E-08 0.1325E-05 0.1105E-08 0.1453E-06 0.2670E-08
  0.920  0.003 0.1602E-05 0.1325E-08 0.1327E-05 0.1107E-08 0.1468E-06 0.2946E-08
  0.919  0.002 0.1600E-05 0.1324E-08 0.1326E-05 0.1105E-08 0.1446E-06 0.2712E-08
  0.935  0.003 0.3937E-06 0.3068E-09 0.3261E-06 0.2564E-09 0.4222E-07 0.8224E-09
  0.931  0.003 0.3942E-06 0.3069E-09 0.3260E-06 0.2563E-09 0.4114E-07 0.8258E-09
  0.934  0.003 0.3942E-06 0.3069E-09 0.3254E-06 0.2562E-09 0.4264E-07 0.8393E-09
  0.933  0.003 0.3942E-06 0.3067E-09 0.3256E-06 0.2561E-09 0.4208E-07 0.8123E-09
  0.959  0.004 0.3464E-07 0.2870E-10 0.2849E-07 0.2365E-10 0.4742E-08 0.9974E-10
  0.960  0.004 0.3471E-07 0.2872E-10 0.2851E-07 0.2365E-10 0.4803E-08 0.9667E-10
  0.959  0.004 0.3469E-07 0.2868E-10 0.2852E-07 0.2365E-10 0.4739E-08 0.9404E-10
  0.955  0.004 0.3467E-07 0.2870E-10 0.2851E-07 0.2365E-10 0.4592E-08 0.8748E-10
  0.981  0.005 0.7250E-08 0.7308E-11 0.5925E-08 0.5933E-11 0.1189E-08 0.2520E-10
